StartTimestampUTC,EndTimestampUTC,ForecastIntensity,ActualIntensity,Region,Index
2018-06-09T11:00+00:00,2018-06-09T11:30+00:00,186,,North Wales and Merseyside,moderate
2018-06-09T11:00+00:00,2018-06-09T11:30+00:00,339,,South Wales,high
2018-06-09T11:00+00:00,2018-06-09T11:30+00:00,238,,West Midlands,moderate
2018-06-09T11:00+00:00,2018-06-09T11:30+00:00,328,,East Midlands,high
2018-06-09T11:00+00:00,2018-06-09T11:30+00:00,124,,East England,low
2018-06-09T11:00+00:00,2018-06-09T11:30+00:00,90,,South West England,low
2018-06-09T11:00+00:00,2018-06-09T11:30+00:00,270,,South England,moderate
2018-06-09T11:00+00:00,2018-06-09T11:30+00:00,192,,London,moderate
2018-06-09T11:00+00:00,2018-06-09T11:30+00:00,168,,South East England,low
2018-06-09T11:00+00:00,2018-06-09T11:30+00:00,183,,England,moderate
2018-06-09T11:00+00:00,2018-06-09T11:30+00:00,75,,Scotland,very low
2018-06-09T11:00+00:00,2018-06-09T11:30+00:00,303,,Wales,high
2018-06-09T11:00+00:00,2018-06-09T11:30+00:00,203,,GB,moderate
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,237,,North Scotland,moderate
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,25,,South Scotland,very low
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,98,,North West England,low
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,12,,North East England,very low
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,265,,Yorkshire,moderate
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,160,,North Wales and Merseyside,low
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,333,,South Wales,high
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,244,,West Midlands,moderate
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,316,,East Midlands,high
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,123,,East England,low
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,87,,South West England,low
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,272,,South England,moderate
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,183,,London,moderate
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,167,,South East England,low
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,178,,England,low
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,76,,Scotland,very low
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,301,,Wales,high
2018-06-09T11:30+00:00,2018-06-09T12:00+00:00,200,,GB,moderate
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,241,,North Scotland,moderate
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,25,,South Scotland,very low
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,99,,North West England,low
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,11,,North East England,very low
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,268,,Yorkshire,moderate
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,138,,North Wales and Merseyside,low
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,329,,South Wales,high
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,247,,West Midlands,moderate
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,305,,East Midlands,high
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,122,,East England,low
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,83,,South West England,low
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,272,,South England,moderate
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,175,,London,low
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,166,,South East England,low
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,175,,England,low
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,76,,Scotland,very low
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,300,,Wales,high
2018-06-09T12:00+00:00,2018-06-09T12:30+00:00,198,,GB,moderate
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,248,,North Scotland,moderate
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,25,,South Scotland,very low
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,99,,North West England,low
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,10,,North East England,very low
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,272,,Yorkshire,moderate
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,130,,North Wales and Merseyside,low
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,325,,South Wales,high
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,245,,West Midlands,moderate
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,298,,East Midlands,high
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,119,,East England,low
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,78,,South West England,very low
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,271,,South England,moderate
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,168,,London,low
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,164,,South East England,low
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,174,,England,low
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,75,,Scotland,very low
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,299,,Wales,high
2018-06-09T12:30+00:00,2018-06-09T13:00+00:00,196,,GB,moderate
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,251,,North Scotland,moderate
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,24,,South Scotland,very low
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,97,,North West England,low
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,9,,North East England,very low
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,274,,Yorkshire,moderate
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,132,,North Wales and Merseyside,low
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,322,,South Wales,high
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,238,,West Midlands,moderate
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,292,,East Midlands,high
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,113,,East England,low
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,71,,South West England,very low
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,267,,South England,moderate
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,162,,London,low
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,160,,South East England,low
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,173,,England,low
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,72,,Scotland,very low
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,298,,Wales,high
2018-06-09T13:00+00:00,2018-06-09T13:30+00:00,193,,GB,moderate
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,249,,North Scotland,moderate
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,24,,South Scotland,very low
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,95,,North West England,low
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,9,,North East England,very low
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,273,,Yorkshire,moderate
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,137,,North Wales and Merseyside,low
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,319,,South Wales,high
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,232,,West Midlands,moderate
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,288,,East Midlands,high
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,107,,East England,low
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,64,,South West England,very low
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,264,,South England,moderate
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,158,,London,low
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,158,,South East England,low
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,174,,England,low
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,70,,Scotland,very low
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,293,,Wales,high
2018-06-09T13:30+00:00,2018-06-09T14:00+00:00,193,,GB,moderate
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,244,,North Scotland,moderate
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,26,,South Scotland,very low
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,94,,North West England,low
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,12,,North East England,very low
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,273,,Yorkshire,moderate
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,139,,North Wales and Merseyside,low
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,317,,South Wales,high
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,228,,West Midlands,moderate
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,285,,East Midlands,high
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,101,,East England,low
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,62,,South West England,very low
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,265,,South England,moderate
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,159,,London,low
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,160,,South East England,low
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,175,,England,low
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,70,,Scotland,very low
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,287,,Wales,high
2018-06-09T14:00+00:00,2018-06-09T14:30+00:00,194,,GB,moderate
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,239,,North Scotland,moderate
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,29,,South Scotland,very low
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,95,,North West England,low
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,19,,North East England,very low
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,275,,Yorkshire,moderate
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,141,,North Wales and Merseyside,low
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,319,,South Wales,high
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,231,,West Midlands,moderate
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,286,,East Midlands,high
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,101,,East England,low
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,66,,South West England,very low
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,270,,South England,moderate
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,166,,London,low
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,165,,South East England,low
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,178,,England,low
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,72,,Scotland,very low
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,281,,Wales,high
2018-06-09T14:30+00:00,2018-06-09T15:00+00:00,199,,GB,moderate
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,238,,North Scotland,moderate
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,31,,South Scotland,very low
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,95,,North West England,low
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,29,,North East England,very low
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,279,,Yorkshire,moderate
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,140,,North Wales and Merseyside,low
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,324,,South Wales,high
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,239,,West Midlands,moderate
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,293,,East Midlands,high
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,106,,East England,low
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,79,,South West England,very low
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,280,,South England,high
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,178,,London,low
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,171,,South East England,low
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,182,,England,moderate
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,76,,Scotland,very low
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,279,,Wales,moderate
2018-06-09T15:00+00:00,2018-06-09T15:30+00:00,206,,GB,moderate
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,236,,North Scotland,moderate
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,32,,South Scotland,very low
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,95,,North West England,low
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,36,,North East England,very low
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,283,,Yorkshire,high
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,138,,North Wales and Merseyside,low
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,331,,South Wales,high
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,251,,West Midlands,moderate
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,303,,East Midlands,high
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,114,,East England,low
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,93,,South West England,low
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,291,,South England,high
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,195,,London,moderate
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,175,,South East England,low
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,189,,England,moderate
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,80,,Scotland,low
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,281,,Wales,high
2018-06-09T15:30+00:00,2018-06-09T16:00+00:00,215,,GB,moderate
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,233,,North Scotland,moderate
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,33,,South Scotland,very low
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,97,,North West England,low
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,41,,North East England,very low
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,286,,Yorkshire,high
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,134,,North Wales and Merseyside,low
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,340,,South Wales,high
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,263,,West Midlands,moderate
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,317,,East Midlands,high
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,124,,East England,low
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,104,,South West England,low
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,306,,South England,high
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,215,,London,moderate
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,179,,South East England,low
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,196,,England,moderate
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,84,,Scotland,low
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,284,,Wales,high
2018-06-09T16:00+00:00,2018-06-09T16:30+00:00,223,,GB,moderate
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,224,,North Scotland,moderate
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,34,,South Scotland,very low
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,101,,North West England,low
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,46,,North East England,very low
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,285,,Yorkshire,high
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,127,,North Wales and Merseyside,low
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,348,,South Wales,high
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,271,,West Midlands,moderate
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,330,,East Midlands,high
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,134,,East England,low
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,115,,South West England,low
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,318,,South England,high
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,230,,London,moderate
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,183,,South East England,moderate
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,204,,England,moderate
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,86,,Scotland,low
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,287,,Wales,high
2018-06-09T16:30+00:00,2018-06-09T17:00+00:00,228,,GB,moderate
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,212,,North Scotland,moderate
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,35,,South Scotland,very low
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,105,,North West England,low
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,51,,North East England,very low
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,282,,Yorkshire,high
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,122,,North Wales and Merseyside,low
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,356,,South Wales,high
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,277,,West Midlands,moderate
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,342,,East Midlands,high
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,145,,East England,low
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,130,,South West England,low
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,328,,South England,high
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,235,,London,moderate
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,187,,South East England,moderate
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,210,,England,moderate
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,86,,Scotland,low
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,289,,Wales,high
2018-06-09T17:00+00:00,2018-06-09T17:30+00:00,233,,GB,moderate
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,198,,North Scotland,moderate
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,37,,South Scotland,very low
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,107,,North West England,low
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,58,,North East England,very low
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,279,,Yorkshire,moderate
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,123,,North Wales and Merseyside,low
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,362,,South Wales,high
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,283,,West Midlands,high
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,352,,East Midlands,high
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,156,,East England,low
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,153,,South West England,low
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,333,,South England,high
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,227,,London,moderate
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,190,,South East England,moderate
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,216,,England,moderate
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,85,,Scotland,low
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,294,,Wales,high
2018-06-09T17:30+00:00,2018-06-09T18:00+00:00,237,,GB,moderate
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,188,,North Scotland,moderate
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,40,,South Scotland,very low
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,106,,North West England,low
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,65,,North East England,very low
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,276,,Yorkshire,moderate
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,132,,North Wales and Merseyside,low
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,368,,South Wales,high
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,288,,West Midlands,high
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,360,,East Midlands,high
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,165,,East England,low
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,175,,South West England,low
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,337,,South England,high
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,215,,London,moderate
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,192,,South East England,moderate
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,220,,England,moderate
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,83,,Scotland,low
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,301,,Wales,high
2018-06-09T18:00+00:00,2018-06-09T18:30+00:00,240,,GB,moderate
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,183,,North Scotland,moderate
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,43,,South Scotland,very low
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,103,,North West England,low
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,73,,North East England,very low
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,273,,Yorkshire,moderate
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,142,,North Wales and Merseyside,low
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,373,,South Wales,high
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,290,,West Midlands,high
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,367,,East Midlands,high
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,169,,East England,low
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,193,,South West England,moderate
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,335,,South England,high
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,202,,London,moderate
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,192,,South East England,moderate
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,224,,England,moderate
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,82,,Scotland,low
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,309,,Wales,high
2018-06-09T18:30+00:00,2018-06-09T19:00+00:00,242,,GB,moderate
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,185,,North Scotland,moderate
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,45,,South Scotland,very low
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,100,,North West England,low
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,82,,North East England,low
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,271,,Yorkshire,moderate
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,156,,North Wales and Merseyside,low
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,378,,South Wales,high
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,287,,West Midlands,high
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,373,,East Midlands,high
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,171,,East England,low
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,203,,South West England,moderate
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,329,,South England,high
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,196,,London,moderate
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,193,,South East England,moderate
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,229,,England,moderate
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,82,,Scotland,low
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,318,,Wales,high
2018-06-09T19:00+00:00,2018-06-09T19:30+00:00,244,,GB,moderate
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,190,,North Scotland,moderate
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,47,,South Scotland,very low
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,99,,North West England,low
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,87,,North East England,low
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,270,,Yorkshire,moderate
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,171,,North Wales and Merseyside,low
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,383,,South Wales,very high
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,283,,West Midlands,high
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,378,,East Midlands,high
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,171,,East England,low
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,209,,South West England,moderate
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,321,,South England,high
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,191,,London,moderate
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,191,,South East England,moderate
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,232,,England,moderate
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,82,,Scotland,low
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,328,,Wales,high
2018-06-09T19:30+00:00,2018-06-09T20:00+00:00,246,,GB,moderate
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,199,,North Scotland,moderate
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,46,,South Scotland,very low
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,99,,North West England,low
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,89,,North East England,low
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,270,,Yorkshire,moderate
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,190,,North Wales and Merseyside,moderate
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,387,,South Wales,very high
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,279,,West Midlands,moderate
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,382,,East Midlands,very high
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,172,,East England,low
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,214,,South West England,moderate
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,315,,South England,high
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,189,,London,moderate
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,189,,South East England,moderate
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,235,,England,moderate
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,84,,Scotland,low
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,339,,Wales,high
2018-06-09T20:00+00:00,2018-06-09T20:30+00:00,247,,GB,moderate
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,207,,North Scotland,moderate
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,44,,South Scotland,very low
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,99,,North West England,low
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,87,,North East England,low
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,271,,Yorkshire,moderate
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,208,,North Wales and Merseyside,moderate
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,389,,South Wales,very high
